date,airport,direction,time,destination,flight,airline,duration,raw_text,scraped_at
2026-04-28,BKK,departure,00:05,ARN Stockholm,TG960,TG,12h 20m,00:05 | Thai Airways | ARN Stockholm | TG960 | 12h 20m | DETAILS,2026-01-30T16:00:20.104201
2026-04-28,BKK,departure,09:30,DXB Dubai,EK375,EK,6h 30m,09:30 | Emirates | DXB Dubai | EK375 | 6h 30m | DETAILS,2026-01-30T16:00:33.767514
2026-04-28,BKK,departure,09:35,URT Surat Thani,VZ350,VZ,1h 15m,09:35 | Vietjet Thailand | URT Surat Thani | VZ350 | 1h 15m | DETAILS,2026-01-30T16:00:33.829262
2026-04-28,BKK,departure,09:35,HND Tokyo,NH848,NH,6h 25m,09:35 | ANA | HND Tokyo | NH848 | 6h 25m | DETAILS,2026-01-30T16:00:33.892815
2026-04-28,BKK,departure,09:35,DPS Denpasar,TG431,TG,4h 20m,09:35 | Thai Airways | DPS Denpasar | TG431 | 4h 20m | DETAILS,2026-01-30T16:00:33.955648
2026-04-28,BKK,departure,09:35,RGN Yangon,TG301,TG,1h 30m,09:35 | Thai Airways | RGN Yangon | TG301 | 1h 30m | DETAILS,2026-01-30T16:00:34.020625
2026-04-28,BKK,departure,09:40,VTE Vientiane,QV442,QV,1h 15m,09:40 | Lao Airlines | VTE Vientiane | QV442 | 1h 15m | DETAILS,2026-01-30T16:00:34.082358
2026-04-28,BKK,departure,09:45,AUH Abu Dhabi,EY409,EY,6h 20m,09:45 | Etihad | AUH Abu Dhabi | EY409 | 6h 20m | DETAILS,2026-01-30T16:00:34.146665
2026-04-28,BKK,departure,09:45,HND Tokyo,JL32,JL,6h 15m,09:45 | JAL | HND Tokyo | JL32 | 6h 15m | DETAILS,2026-01-30T16:00:34.214094
2026-04-28,BKK,departure,09:50,PVG Shanghai,FM842,FM,4h 35m,09:50 | Shanghai Airlines | PVG Shanghai | FM842 | 4h 35m | DETAILS,2026-01-30T16:00:34.274601
2026-04-28,BKK,departure,09:50,ICN Seoul,KE660,KE,5h 30m,09:50 | Korean Air | ICN Seoul | KE660 | 5h 30m | DETAILS,2026-01-30T16:00:34.342237
2026-04-28,BKK,departure,09:55,CNX Chiang Mai,PG223,PG,1h 20m,09:55 | Bangkok Airways | CNX Chiang Mai | PG223 | 1h 20m | DETAILS,2026-01-30T16:00:34.415671
2026-04-28,BKK,departure,09:55,LPQ Luang Prabang,PG941,PG,2h 10m,09:55 | Bangkok Airways | LPQ Luang Prabang | PG941 | 2h 10m | DETAILS,2026-01-30T16:00:34.485341
2026-04-28,BKK,departure,09:55,USM Koh Samui,PG129,PG,1h 10m,09:55 | Bangkok Airways | USM Koh Samui | PG129 | 1h 10m | DETAILS,2026-01-30T16:00:34.549285
2026-04-28,BKK,departure,09:55,CNX Chiang Mai,TG104,TG,1h 20m,09:55 | Thai Airways | CNX Chiang Mai | TG104 | 1h 20m | DETAILS,2026-01-30T16:00:34.621604
2026-04-28,BKK,departure,09:55,CNX Chiang Mai,VZ102,VZ,1h 20m,09:55 | Vietjet Thailand | CNX Chiang Mai | VZ102 | 1h 20m | DETAILS,2026-01-30T16:00:34.685380
2026-04-28,BKK,departure,10:00,PEK Beijing,TG614,TG,4h 45m,10:00 | Thai Airways | PEK Beijing | TG614 | 4h 45m | DETAILS,2026-01-30T16:00:34.752362
2026-04-28,BKK,departure,10:05,CCU Kolkata,6E1058,6E,2h 40m,10:05 | IndiGo | CCU Kolkata | 6E1058 | 2h 40m | DETAILS,2026-01-30T16:00:34.815334
2026-04-28,BKK,departure,10:05,USM Koh Samui,PG125,PG,1h 10m,10:05 | Bangkok Airways | USM Koh Samui | PG125 | 1h 10m | DETAILS,2026-01-30T16:00:34.879280
2026-04-28,BKK,departure,10:10,USM Koh Samui,PG127,PG,1h 30m,10:10 | Bangkok Airways | USM Koh Samui | PG127 | 1h 30m | DETAILS,2026-01-30T16:00:34.936187
2026-04-28,BKK,departure,10:10,HKG Hong Kong,UO705,UO,3h 10m,10:10 | HK Express | HKG Hong Kong | UO705 | 3h 10m | DETAILS,2026-01-30T16:00:35.004308
2026-04-28,BKK,departure,10:15,RGN Yangon,8M336,8M,1h 20m,10:15 | MAI | RGN Yangon | 8M336 | 1h 20m | DETAILS,2026-01-30T16:00:35.073951
2026-04-28,BKK,departure,10:15,ALA Almaty,KC932,KC,6h 40m,10:15 | Air Astana | ALA Almaty | KC932 | 6h 40m | DETAILS,2026-01-30T16:00:35.136209
2026-04-28,BKK,departure,10:15,KTM Kathmandu,TG319,TG,3h 25m,10:15 | Thai Airways | KTM Kathmandu | TG319 | 3h 25m | DETAILS,2026-01-30T16:00:35.197677
2026-04-28,BKK,departure,10:15,TFU Chengdu,TG618,TG,3h 10m,10:15 | Thai Airways | TFU Chengdu | TG618 | 3h 10m | DETAILS,2026-01-30T16:00:35.266107
2026-04-28,BKK,departure,10:20,HKT Phuket,VZ304,VZ,1h 30m,10:20 | Vietjet Thailand | HKT Phuket | VZ304 | 1h 30m | DETAILS,2026-01-30T16:00:35.329564
2026-04-28,BKK,departure,10:20,KTI Phnom Penh,K6723,K6,1h 10m,10:20 | Air Cambodia | KTI Phnom Penh | K6723 | 1h 10m | DETAILS,2026-01-30T16:00:35.392127
2026-04-28,BKK,departure,10:30,NST Nakhon Si Thammarat,FD4231,FD,1h 25m,10:30 | Thai AirAsia | NST Nakhon Si Thammarat | FD4231 | 1h 25m | DETAILS,2026-01-30T16:00:35.568819
2026-04-28,BKK,departure,10:30,USM Koh Samui,PG131,PG,1h 5m,10:30 | Bangkok Airways | USM Koh Samui | PG131 | 1h 5m | DETAILS,2026-01-30T16:00:35.739006
2026-04-28,BKK,departure,10:30,CAN Guangzhou,TG668,TG,3h 0m,10:30 | Thai Airways | CAN Guangzhou | TG668 | 3h 0m | DETAILS,2026-01-30T16:00:35.849069
2026-04-28,BKK,departure,10:30,KKC Khon Kaen,TG42,TG,1h 5m,10:30 | Thai Airways | KKC Khon Kaen | TG42 | 1h 5m | DETAILS,2026-01-30T16:00:35.950477
2026-04-28,BKK,departure,10:30,HKG Hong Kong,TG628,TG,2h 50m,10:30 | Thai Airways | HKG Hong Kong | TG628 | 2h 50m | DETAILS,2026-01-30T16:00:36.055839
2026-04-28,BKK,departure,10:35,DAC Dhaka,TG321,TG,2h 35m,10:35 | Thai Airways | DAC Dhaka | TG321 | 2h 35m | DETAILS,2026-01-30T16:00:36.162149
2026-04-28,BKK,departure,10:35,MFM Macau,NX995,NX,2h 45m,10:35 | Air Macau | MFM Macau | NX995 | 2h 45m | DETAILS,2026-01-30T16:00:36.268980
2026-04-28,BKK,departure,10:40,HKT Phuket,PG275,PG,1h 30m,10:40 | Bangkok Airways | HKT Phuket | PG275 | 1h 30m | DETAILS,2026-01-30T16:00:36.382293
2026-04-28,BKK,departure,10:45,CNX Chiang Mai,FD4106,FD,1h 20m,10:45 | Thai AirAsia | CNX Chiang Mai | FD4106 | 1h 20m | DETAILS,2026-01-30T16:00:36.487052
2026-04-28,BKK,departure,10:45,KMG Kunming,TG612,TG,2h 15m,10:45 | Thai Airways | KMG Kunming | TG612 | 2h 15m | DETAILS,2026-01-30T16:00:36.587472
2026-04-28,BKK,departure,10:45,PVG Shanghai,TG664,TG,4h 15m,10:45 | Thai Airways | PVG Shanghai | TG664 | 4h 15m | DETAILS,2026-01-30T16:00:36.685270
2026-04-28,BKK,departure,10:50,DEL Delhi,6E1064,6E,4h 35m,10:50 | IndiGo | DEL Delhi | 6E1064 | 4h 35m | DETAILS,2026-01-30T16:00:36.793040
2026-04-28,BKK,departure,10:50,NNG Nanning,GX8910,GX,2h 0m,10:50 | GX Airlines | NNG Nanning | GX8910 | 2h 0m | DETAILS,2026-01-30T16:00:36.895438
2026-04-28,BKK,departure,10:50,DAD Da Nang,VZ960,VZ,1h 40m,10:50 | Vietjet Thailand | DAD Da Nang | VZ960 | 1h 40m | DETAILS,2026-01-30T16:00:36.986723
2026-04-28,BKK,departure,10:50,TPE Taipei,CI834,CI,3h 40m,10:50 | China Airlines | TPE Taipei | CI834 | 3h 40m | DETAILS,2026-01-30T16:00:37.084788
2026-04-28,BKK,departure,10:50,HKT Phuket,TG207,TG,1h 30m,10:50 | Thai Airways | HKT Phuket | TG207 | 1h 30m | DETAILS,2026-01-30T16:00:37.192122
2026-04-28,BKK,departure,10:55,SAI Siem Reap,PG905,PG,1h 20m,10:55 | Bangkok Airways | SAI Siem Reap | PG905 | 1h 20m | DETAILS,2026-01-30T16:00:37.314023
2026-04-28,BKK,departure,10:55,SIN Singapore,TR625,TR,2h 30m,10:55 | Scoot | SIN Singapore | TR625 | 2h 30m | DETAILS,2026-01-30T16:00:37.410147
2026-04-28,BKK,departure,11:00,HDY Hat Yai,VZ324,VZ,1h 30m,11:00 | Vietjet Thailand | HDY Hat Yai | VZ324 | 1h 30m | DETAILS,2026-01-30T16:00:37.504343
2026-04-28,BKK,departure,11:00,HKG Hong Kong,CX750,CX,3h 10m,11:00 | Cathay Pacific | HKG Hong Kong | CX750 | 3h 10m | DETAILS,2026-01-30T16:00:37.604289
2026-04-28,BKK,departure,11:00,UBP Ubon Ratchathani,VZ220,VZ,1h 10m,11:00 | Vietjet Thailand | UBP Ubon Ratchathani | VZ220 | 1h 10m | DETAILS,2026-01-30T16:00:37.704353
2026-04-28,BKK,departure,11:05,HAK Haikou,HU7940,HU,2h 25m,11:05 | Hainan Airlines | HAK Haikou | HU7940 | 2h 25m | DETAILS,2026-01-30T16:00:37.806723
2026-04-28,BKK,departure,11:05,KUL Kuala Lumpur,MH785,MH,2h 10m,11:05 | Malaysia Airlines | KUL Kuala Lumpur | MH785 | 2h 10m | DETAILS,2026-01-30T16:00:37.910280
2026-04-28,BKK,departure,11:10,CNX Chiang Mai,FD4100,FD,1h 20m,11:10 | Thai AirAsia | CNX Chiang Mai | FD4100 | 1h 20m | DETAILS,2026-01-30T16:00:38.007462
2026-04-28,BKK,departure,11:15,SIN Singapore,TG413,TG,2h 15m,11:15 | Thai Airways | SIN Singapore | TG413 | 2h 15m | DETAILS,2026-01-30T16:00:38.121655
2026-04-28,BKK,departure,11:15,IST Istanbul,TK65,TK,9h 55m,11:15 | Turkish Airlines | IST Istanbul | TK65 | 9h 55m | DETAILS,2026-01-30T16:00:38.221499
2026-04-28,BKK,departure,11:20,CAN Guangzhou,CZ358,CZ,2h 50m,11:20 | China Southern | CAN Guangzhou | CZ358 | 2h 50m | DETAILS,2026-01-30T16:00:38.325952
2026-04-28,BKK,departure,11:20,NAW Narathiwat,FD4252,FD,1h 35m,11:20 | Thai AirAsia | NAW Narathiwat | FD4252 | 1h 35m | DETAILS,2026-01-30T16:00:38.427360
2026-04-28,BKK,departure,11:20,SGN Ho Chi Minh City,VN600,VN,1h 45m,11:20 | Vietnam Airlines | SGN Ho Chi Minh City | VN600 | 1h 45m | DETAILS,2026-01-30T16:00:38.524429
2026-04-28,BKK,departure,11:20,SHJ Sharjah,G9824,G9,6h 25m,11:20 | Air Arabia | SHJ Sharjah | G9824 | 6h 25m | DETAILS,2026-01-30T16:00:38.631180
2026-04-28,BKK,departure,11:25,MNL Manila,5J930,5J,3h 50m,11:25 | Cebu Pacific | MNL Manila | 5J930 | 3h 50m | DETAILS,2026-01-30T16:00:38.734449
2026-04-28,BKK,departure,11:25,KKC Khon Kaen,FD4501,FD,1h 10m,11:25 | Thai AirAsia | KKC Khon Kaen | FD4501 | 1h 10m | DETAILS,2026-01-30T16:00:38.844560
2026-04-28,BKK,departure,11:25,IKT Irkutsk,S76318,S7,6h 25m,11:25 | S7 Airlines | IKT Irkutsk | S76318 | 6h 25m | DETAILS,2026-01-30T16:00:39.407077
2026-04-28,BKK,departure,11:25,VTE Vientiane,TG570,TG,1h 15m,11:25 | Thai Airways | VTE Vientiane | TG570 | 1h 15m | DETAILS,2026-01-30T16:00:39.519813
2026-04-28,BKK,departure,11:25,CDG Paris,AF199,AF,12h 30m,11:25 | Air France | CDG Paris | AF199 | 12h 30m | DETAILS,2026-01-30T16:00:39.610930
2026-04-28,BKK,departure,11:30,MDL Mandalay,8M338,8M,1h 50m,11:30 | MAI | MDL Mandalay | 8M338 | 1h 50m | DETAILS,2026-01-30T16:00:39.671837
2026-04-28,BKK,departure,11:30,SGN Ho Chi Minh City,VJ802,VJ,1h 30m,11:30 | VietJet | SGN Ho Chi Minh City | VJ802 | 1h 30m | DETAILS,2026-01-30T16:00:39.736364
2026-04-28,BKK,departure,11:35,CEI Chiang Rai,TG132,TG,1h 35m,11:35 | Thai Airways | CEI Chiang Rai | TG132 | 1h 35m | DETAILS,2026-01-30T16:00:39.800587
2026-04-28,BKK,departure,11:40,CNX Chiang Mai,TG106,TG,1h 20m,11:40 | Thai Airways | CNX Chiang Mai | TG106 | 1h 20m | DETAILS,2026-01-30T16:00:39.865899
2026-04-28,BKK,departure,11:40,TDX Trat,PG305,PG,1h 0m,11:40 | Bangkok Airways | TDX Trat | PG305 | 1h 0m | DETAILS,2026-01-30T16:00:39.934453
2026-04-28,BKK,departure,11:40,USM Koh Samui,PG133,PG,1h 5m,11:40 | Bangkok Airways | USM Koh Samui | PG133 | 1h 5m | DETAILS,2026-01-30T16:00:40.000716
2026-04-28,BKK,departure,11:40,CXR Nha Trang,VZ968,VZ,1h 50m,11:40 | Vietjet Thailand | CXR Nha Trang | VZ968 | 1h 50m | DETAILS,2026-01-30T16:00:40.063264
2026-04-28,BKK,departure,11:45,NNG Nanning,9C7486,9C,2h 20m,11:45 | Spring Airlines | NNG Nanning | 9C7486 | 2h 20m | DETAILS,2026-01-30T16:00:40.124530
2026-04-28,BKK,departure,11:45,CKG Chongqing,HU424,HU,3h 30m,11:45 | Hainan Airlines | CKG Chongqing | HU424 | 3h 30m | DETAILS,2026-01-30T16:00:40.189180
2026-04-28,BKK,departure,11:45,KHH Kaohsiung,TG630,TG,3h 30m,11:45 | Thai Airways | KHH Kaohsiung | TG630 | 3h 30m | DETAILS,2026-01-30T16:00:40.252482
2026-04-28,BKK,departure,11:50,PVG Shanghai,FM854,FM,4h 20m,11:50 | Shanghai Airlines | PVG Shanghai | FM854 | 4h 20m | DETAILS,2026-01-30T16:00:40.318428
2026-04-28,BKK,departure,11:55,HYD Hyderabad,6E1068,6E,3h 30m,11:55 | IndiGo | HYD Hyderabad | 6E1068 | 3h 30m | DETAILS,2026-01-30T16:00:40.385312
2026-04-28,BKK,departure,11:55,HAN Hanoi,VN610,VN,1h 55m,11:55 | Vietnam Airlines | HAN Hanoi | VN610 | 1h 55m | DETAILS,2026-01-30T16:00:40.447270
2026-04-28,BKK,departure,11:55,KWI Kuwait,KU412,KU,7h 20m,11:55 | Kuwait Airways | KWI Kuwait | KU412 | 7h 20m | DETAILS,2026-01-30T16:00:40.509951
2026-04-28,BKK,departure,12:00,FOC Fuzhou,9C7302,9C,3h 30m,12:00 | Spring Airlines | FOC Fuzhou | 9C7302 | 3h 30m | DETAILS,2026-01-30T16:00:40.575811
2026-04-28,BKK,departure,12:05,HKG Hong Kong,CX774,CX,3h 10m,12:05 | Cathay Pacific | HKG Hong Kong | CX774 | 3h 10m | DETAILS,2026-01-30T16:00:40.637112
2026-04-28,BKK,departure,12:05,AMS Amsterdam,KL844,KL,12h 5m,12:05 | KLM | AMS Amsterdam | KL844 | 12h 5m | DETAILS,2026-01-30T16:00:40.700422
2026-04-28,BKK,departure,12:10,SZX Shenzhen,CZ8076,CZ,3h 0m,12:10 | China Southern | SZX Shenzhen | CZ8076 | 3h 0m | DETAILS,2026-01-30T16:00:40.766417
2026-04-28,BKK,departure,12:10,SZX Shenzhen,ZH310,ZH,2h 55m,12:10 | Shenzhen Airlines | SZX Shenzhen | ZH310 | 2h 55m | DETAILS,2026-01-30T16:00:40.826874
2026-04-28,BKK,departure,12:15,SWA Jieyang,CZ8356,CZ,3h 5m,12:15 | China Southern | SWA Jieyang | CZ8356 | 3h 5m | DETAILS,2026-01-30T16:00:40.888057
2026-04-28,BKK,departure,12:15,XMN Xiamen,MF854,MF,3h 15m,12:15 | XiamenAir | XMN Xiamen | MF854 | 3h 15m | DETAILS,2026-01-30T16:00:40.952763
2026-04-28,BKK,departure,12:15,SIN Singapore,SQ707,SQ,2h 35m,12:15 | Singapore Airlines | SIN Singapore | SQ707 | 2h 35m | DETAILS,2026-01-30T16:00:41.012836
2026-04-28,BKK,departure,12:15,UTH Udon Thani,TG4,TG,1h 10m,12:15 | Thai Airways | UTH Udon Thani | TG4 | 1h 10m | DETAILS,2026-01-30T16:00:41.075009
2026-04-28,BKK,departure,12:20,ICN Seoul,OZ744,OZ,5h 20m,12:20 | Asiana | ICN Seoul | OZ744 | 5h 20m | DETAILS,2026-01-30T16:00:41.139708
2026-04-28,BKK,departure,12:20,BLR Bengaluru,6E1056,6E,3h 40m,12:20 | IndiGo | BLR Bengaluru | 6E1056 | 3h 40m | DETAILS,2026-01-30T16:00:41.204177
2026-04-28,BKK,departure,12:20,LHR London,BR67,BR,13h 0m,12:20 | EVA Air | LHR London | BR67 | 13h 0m | DETAILS,2026-01-30T16:00:41.267636
2026-04-28,BKK,departure,12:20,CNX Chiang Mai,FD4118,FD,1h 20m,12:20 | Thai AirAsia | CNX Chiang Mai | FD4118 | 1h 20m | DETAILS,2026-01-30T16:00:41.331248
2026-04-28,BKK,departure,12:20,HKT Phuket,FD4110,FD,1h 35m,12:20 | Thai AirAsia | HKT Phuket | FD4110 | 1h 35m | DETAILS,2026-01-30T16:00:41.403957
2026-04-28,BKK,departure,12:20,CNX Chiang Mai,VZ110,VZ,1h 20m,12:20 | Vietjet Thailand | CNX Chiang Mai | VZ110 | 1h 20m | DETAILS,2026-01-30T16:00:41.469678
2026-04-28,BKK,departure,12:25,CNX Chiang Mai,PG217,PG,1h 20m,12:25 | Bangkok Airways | CNX Chiang Mai | PG217 | 1h 20m | DETAILS,2026-01-30T16:00:41.535288
2026-04-28,BKK,departure,12:25,FRA Frankfurt,TG922,TG,11h 35m,12:25 | Thai Airways | FRA Frankfurt | TG922 | 11h 35m | DETAILS,2026-01-30T16:00:41.596308
2026-04-28,BKK,departure,12:25,TPE Taipei,BR212,BR,3h 50m,12:25 | EVA Air | TPE Taipei | BR212 | 3h 50m | DETAILS,2026-01-30T16:00:41.658121
2026-04-28,BKK,departure,12:30,HDY Hat Yai,TG263,TG,1h 30m,12:30 | Thai Airways | HDY Hat Yai | TG263 | 1h 30m | DETAILS,2026-01-30T16:00:41.721322
2026-04-28,BKK,departure,12:30,HKG Hong Kong,CX754,CX,3h 10m,12:30 | Cathay Pacific | HKG Hong Kong | CX754 | 3h 10m | DETAILS,2026-01-30T16:00:41.789080
2026-04-28,BKK,departure,12:35,ZRH Zurich,LX181,LX,12h 0m,12:35 | SWISS | ZRH Zurich | LX181 | 12h 0m | DETAILS,2026-01-30T16:00:41.855404
2026-04-28,BKK,departure,12:35,HKT Phuket,PG273,PG,1h 30m,12:35 | Bangkok Airways | HKT Phuket | PG273 | 1h 30m | DETAILS,2026-01-30T16:00:41.922292
2026-04-28,BKK,departure,12:35,LHR London,TG916,TG,12h 40m,12:35 | Thai Airways | LHR London | TG916 | 12h 40m | DETAILS,2026-01-30T16:00:41.985256
2026-04-28,BKK,departure,12:40,CAN Guangzhou,CZ8080,CZ,3h 0m,12:40 | China Southern | CAN Guangzhou | CZ8080 | 3h 0m | DETAILS,2026-01-30T16:00:42.050144
2026-04-28,BKK,departure,12:40,USM Koh Samui,PG135,PG,1h 5m,12:40 | Bangkok Airways | USM Koh Samui | PG135 | 1h 5m | DETAILS,2026-01-30T16:00:42.110388
2026-04-28,BKK,departure,12:40,DPS Denpasar,TG439,TG,4h 20m,12:40 | Thai Airways | DPS Denpasar | TG439 | 4h 20m | DETAILS,2026-01-30T16:00:42.172289
2026-04-28,BKK,departure,12:40,TPE Taipei,TG634,TG,3h 40m,12:40 | Thai Airways | TPE Taipei | TG634 | 3h 40m | DETAILS,2026-01-30T16:00:42.245642
2026-04-28,BKK,departure,12:40,YCU Yuncheng,ZH282,ZH,4h 10m,12:40 | Shenzhen Airlines | YCU Yuncheng | ZH282 | 4h 10m | DETAILS,2026-01-30T16:00:42.306772
2026-04-28,BKK,departure,12:45,SVX Yekaterinburg,SU653,SU,8h 50m,12:45 | Aeroflot | SVX Yekaterinburg | SU653 | 8h 50m | DETAILS,2026-01-30T16:00:42.367679
2026-04-28,BKK,departure,12:50,HGH Hangzhou,JD420,JD,4h 0m,12:50 | Capital Airlines | HGH Hangzhou | JD420 | 4h 0m | DETAILS,2026-01-30T16:00:42.431195
2026-04-28,BKK,departure,13:00,HND Tokyo,TG660,TG,6h 10m,13:00 | Thai Airways | HND Tokyo | TG660 | 6h 10m | DETAILS,2026-01-30T16:00:42.495365
2026-04-28,BKK,departure,13:05,NST Nakhon Si Thammarat,VZ334,VZ,1h 20m,13:05 | Vietjet Thailand | NST Nakhon Si Thammarat | VZ334 | 1h 20m | DETAILS,2026-01-30T16:00:42.558116
2026-04-28,BKK,departure,13:10,TPE Taipei,JX742,JX,3h 50m,13:10 | Starlux | TPE Taipei | JX742 | 3h 50m | DETAILS,2026-01-30T16:00:42.623578
2026-04-28,BKK,departure,13:10,HKT Phuket,VZ2300,VZ,1h 30m,13:10 | Vietjet Thailand | HKT Phuket | VZ2300 | 1h 30m | DETAILS,2026-01-30T16:00:42.687575
2026-04-28,BKK,departure,13:15,UTH Udon Thani,VZ204,VZ,1h 10m,13:15 | Vietjet Thailand | UTH Udon Thani | VZ204 | 1h 10m | DETAILS,2026-01-30T16:00:42.752694
2026-04-28,BKK,departure,13:20,KMG Kunming,MU6088,MU,2h 25m,13:20 | China Eastern | KMG Kunming | MU6088 | 2h 25m | DETAILS,2026-01-30T16:00:42.814731
2026-04-28,BKK,departure,13:20,SVO Moscow,SU273,SU,9h 40m,13:20 | Aeroflot | SVO Moscow | SU273 | 9h 40m | DETAILS,2026-01-30T16:00:42.873473
2026-04-28,BKK,departure,13:20,TPE Taipei,CI832,CI,3h 40m,13:20 | China Airlines | TPE Taipei | CI832 | 3h 40m | DETAILS,2026-01-30T16:00:42.935884
2026-04-28,BKK,departure,13:25,CEI Chiang Rai,VZ132,VZ,1h 25m,13:25 | Vietjet Thailand | CEI Chiang Rai | VZ132 | 1h 25m | DETAILS,2026-01-30T16:00:43.005622
2026-04-28,BKK,departure,13:25,MNL Manila,PR731,PR,3h 35m,13:25 | PAL | MNL Manila | PR731 | 3h 35m | DETAILS,2026-01-30T16:00:43.066742
2026-04-28,BKK,departure,13:30,CNX Chiang Mai,TG110,TG,1h 20m,13:30 | Thai Airways | CNX Chiang Mai | TG110 | 1h 20m | DETAILS,2026-01-30T16:00:43.127639
2026-04-28,BKK,departure,13:35,PVG Shanghai,MU542,MU,4h 40m,13:35 | China Eastern | PVG Shanghai | MU542 | 4h 40m | DETAILS,2026-01-30T16:00:43.190603
2026-04-28,BKK,departure,13:40,CNX Chiang Mai,VZ106,VZ,1h 20m,13:40 | Vietjet Thailand | CNX Chiang Mai | VZ106 | 1h 20m | DETAILS,2026-01-30T16:00:43.254063
2026-04-28,BKK,departure,13:40,USM Koh Samui,PG145,PG,1h 5m,13:40 | Bangkok Airways | USM Koh Samui | PG145 | 1h 5m | DETAILS,2026-01-30T16:00:43.318549
2026-04-28,BKK,departure,13:45,TFU Chengdu,9C7502,9C,3h 0m,13:45 | Spring Airlines | TFU Chengdu | 9C7502 | 3h 0m | DETAILS,2026-01-30T16:00:43.384051
2026-04-28,BKK,departure,13:45,CAN Guangzhou,CZ8100,CZ,3h 0m,13:45 | China Southern | CAN Guangzhou | CZ8100 | 3h 0m | DETAILS,2026-01-30T16:00:43.453307
2026-04-28,BKK,departure,13:50,PVG Shanghai,9C7422,9C,4h 5m,13:50 | Spring Airlines | PVG Shanghai | 9C7422 | 4h 5m | DETAILS,2026-01-30T16:00:43.518675
2026-04-28,BKK,departure,13:50,PEK Beijing,HU430,HU,5h 5m,13:50 | Hainan Airlines | PEK Beijing | HU430 | 5h 5m | DETAILS,2026-01-30T16:00:43.585621
2026-04-28,BKK,departure,13:50,SIN Singapore,TG407,TG,2h 15m,13:50 | Thai Airways | SIN Singapore | TG407 | 2h 15m | DETAILS,2026-01-30T16:00:43.646065
2026-04-28,BKK,departure,13:50,SGN Ho Chi Minh City,VJ804,VJ,1h 30m,13:50 | VietJet | SGN Ho Chi Minh City | VJ804 | 1h 30m | DETAILS,2026-01-30T16:00:43.705821
2026-04-28,BKK,departure,13:55,HND Tokyo,NH878,NH,6h 20m,13:55 | ANA | HND Tokyo | NH878 | 6h 20m | DETAILS,2026-01-30T16:00:43.767634
2026-04-28,BKK,departure,13:55,USM Koh Samui,PG149,PG,1h 30m,13:55 | Bangkok Airways | USM Koh Samui | PG149 | 1h 30m | DETAILS,2026-01-30T16:00:43.834336
2026-04-28,BKK,departure,13:55,CMB Colombo,UL405,UL,3h 20m,13:55 | SriLankan Airlines | CMB Colombo | UL405 | 3h 20m | DETAILS,2026-01-30T16:00:43.899992
2026-04-28,BKK,departure,13:55,HKT Phuket,TG211,TG,1h 30m,13:55 | Thai Airways | HKT Phuket | TG211 | 1h 30m | DETAILS,2026-01-30T16:00:43.965616
2026-04-28,BKK,departure,14:00,HKG Hong Kong,EK384,EK,3h 5m,14:00 | Emirates | HKG Hong Kong | EK384 | 3h 5m | DETAILS,2026-01-30T16:00:44.031108
2026-04-28,BKK,departure,14:00,HKG Hong Kong,TG638,TG,2h 45m,14:00 | Thai Airways | HKG Hong Kong | TG638 | 2h 45m | DETAILS,2026-01-30T16:00:44.097010
2026-04-28,BKK,departure,14:00,HAN Hanoi,VJ902,VJ,1h 50m,14:00 | VietJet | HAN Hanoi | VJ902 | 1h 50m | DETAILS,2026-01-30T16:00:44.158165
2026-04-28,BKK,departure,14:05,XIY Xian,9C6294,9C,3h 55m,14:05 | Spring Airlines | XIY Xian | 9C6294 | 3h 55m | DETAILS,2026-01-30T16:00:44.219444
2026-04-28,BKK,departure,14:05,USM Koh Samui,PG147,PG,1h 5m,14:05 | Bangkok Airways | USM Koh Samui | PG147 | 1h 5m | DETAILS,2026-01-30T16:00:44.282308
2026-04-28,BKK,departure,14:10,KKC Khon Kaen,TG44,TG,1h 0m,14:10 | Thai Airways | KKC Khon Kaen | TG44 | 1h 0m | DETAILS,2026-01-30T16:00:44.351706
2026-04-28,BKK,departure,14:15,TAO Qingdao,QW9898,QW,5h 0m,14:15 | Qingdao Airlines | TAO Qingdao | QW9898 | 5h 0m | DETAILS,2026-01-30T16:00:44.417519
2026-04-28,BKK,departure,14:15,CGK Jakarta,GA867,GA,3h 35m,14:15 | Garuda Indonesia | CGK Jakarta | GA867 | 3h 35m | DETAILS,2026-01-30T16:00:44.479243
2026-04-28,BKK,departure,14:15,USM Koh Samui,PG161,PG,1h 5m,14:15 | Bangkok Airways | USM Koh Samui | PG161 | 1h 5m | DETAILS,2026-01-30T16:00:44.545093
2026-04-28,BKK,departure,14:15,CGK Jakarta,ET628,ET,3h 45m,14:15 | Ethiopian | CGK Jakarta | ET628 | 3h 45m | DETAILS,2026-01-30T16:00:44.605501
2026-04-28,BKK,departure,14:15,KUL Kuala Lumpur,MH789,MH,2h 15m,14:15 | Malaysia Airlines | KUL Kuala Lumpur | MH789 | 2h 15m | DETAILS,2026-01-30T16:00:44.665993
2026-04-28,BKK,departure,14:20,CGK Jakarta,TG435,TG,3h 35m,14:20 | Thai Airways | CGK Jakarta | TG435 | 3h 35m | DETAILS,2026-01-30T16:00:44.761996
2026-04-28,BKK,departure,14:20,MNL Manila,TG624,TG,3h 25m,14:20 | Thai Airways | MNL Manila | TG624 | 3h 25m | DETAILS,2026-01-30T16:00:44.985267
