date,airport,direction,time,destination,flight,airline,duration,raw_text,scraped_at
2026-11-02,BKK,departure,00:05,ARN Stockholm,TG960,TG,12h 40m,00:05 | Thai Airways | ARN Stockholm | TG960 | 12h 40m | DETAILS,2026-02-02T15:35:21.702480
2026-11-02,BKK,arrival,05:00,KIX Osaka,JL727,JL,6h 15m,05:00 | JAL | KIX Osaka | JL727 | 6h 15m | DETAILS,2026-02-02T15:36:29.549103
2026-11-02,BKK,arrival,05:05,HND Tokyo,JL33,JL,6h 55m,05:05 | JAL | HND Tokyo | JL33 | 6h 55m | DETAILS,2026-02-02T15:36:29.727488
2026-11-02,BKK,arrival,05:05,BOM Mumbai,TG318,TG,4h 15m,05:05 | Thai Airways | BOM Mumbai | TG318 | 4h 15m | DETAILS,2026-02-02T15:36:29.913169
2026-11-02,BKK,arrival,05:10,HND Tokyo,NH849,NH,7h 5m,05:10 | ANA | HND Tokyo | NH849 | 7h 5m | DETAILS,2026-02-02T15:36:30.082270
2026-11-02,BKK,arrival,05:10,KTM Kathmandu,TG310,TG,3h 30m,05:10 | Thai Airways | KTM Kathmandu | TG310 | 3h 30m | DETAILS,2026-02-02T15:36:30.252245
2026-11-02,BKK,arrival,05:20,IST Istanbul,TG901,TG,8h 50m,05:20 | Thai Airways | IST Istanbul | TG901 | 8h 50m | DETAILS,2026-02-02T15:36:30.400867
2026-11-02,BKK,arrival,05:25,HND Tokyo,TG661,TG,7h 5m,05:25 | Thai Airways | HND Tokyo | TG661 | 7h 5m | DETAILS,2026-02-02T15:36:30.541435
2026-11-02,BKK,arrival,05:30,DAC Dhaka,TG340,TG,2h 30m,05:30 | Thai Airways | DAC Dhaka | TG340 | 2h 30m | DETAILS,2026-02-02T15:36:30.750283
2026-11-02,BKK,arrival,05:30,PKX Beijing,VZ3719,VZ,5h 15m,05:30 | Vietjet Thailand | PKX Beijing | VZ3719 | 5h 15m | DETAILS,2026-02-02T15:36:30.897849
2026-11-02,BKK,arrival,05:40,MEL Melbourne,TG462,TG,9h 10m,05:40 | Thai Airways | MEL Melbourne | TG462 | 9h 10m | DETAILS,2026-02-02T15:36:31.033642
2026-11-02,BKK,arrival,05:45,ARN Stockholm,TG961,TG,10h 45m,05:45 | Thai Airways | ARN Stockholm | TG961 | 10h 45m | DETAILS,2026-02-02T15:36:31.197682
2026-11-02,BKK,arrival,05:50,CCU Kolkata,TG314,TG,2h 25m,05:50 | Thai Airways | CCU Kolkata | TG314 | 2h 25m | DETAILS,2026-02-02T15:36:31.385714
2026-11-02,BKK,arrival,05:55,AUH Abu Dhabi,EY408,EY,6h 5m,05:55 | Etihad | AUH Abu Dhabi | EY408 | 6h 5m | DETAILS,2026-02-02T15:36:31.565155
2026-11-02,BKK,arrival,05:55,MAA Chennai,TG338,TG,3h 25m,05:55 | Thai Airways | MAA Chennai | TG338 | 3h 25m | DETAILS,2026-02-02T15:36:31.721454
2026-11-02,BKK,arrival,05:55,MXP Milan,TG941,TG,10h 50m,05:55 | Thai Airways | MXP Milan | TG941 | 10h 50m | DETAILS,2026-02-02T15:36:31.879694
2026-11-02,BKK,arrival,06:00,CDG Paris,TG931,TG,11h 30m,06:00 | Thai Airways | CDG Paris | TG931 | 11h 30m | DETAILS,2026-02-02T15:36:32.031510
2026-11-02,BKK,arrival,06:05,HEL Helsinki,AY141,AY,11h 15m,06:05 | Finnair | HEL Helsinki | AY141 | 11h 15m | DETAILS,2026-02-02T15:36:32.187149
2026-11-02,BKK,arrival,06:05,DEL Delhi,TG316,TG,4h 15m,06:05 | Thai Airways | DEL Delhi | TG316 | 4h 15m | DETAILS,2026-02-02T15:36:34.445761
2026-11-02,BKK,arrival,06:10,BRU Brussels,TG935,TG,11h 0m,06:10 | Thai Airways | BRU Brussels | TG935 | 11h 0m | DETAILS,2026-02-02T15:36:34.536400
2026-11-02,BKK,arrival,06:10,CMB Colombo,TG308,TG,3h 40m,06:10 | Thai Airways | CMB Colombo | TG308 | 3h 40m | DETAILS,2026-02-02T15:36:34.642355
2026-11-02,BKK,arrival,06:10,KHI Karachi,TG342,TG,4h 35m,06:10 | Thai Airways | KHI Karachi | TG342 | 4h 35m | DETAILS,2026-02-02T15:36:34.737672
2026-11-02,BKK,arrival,06:10,LHE Lahore,TG346,TG,4h 25m,06:10 | Thai Airways | LHE Lahore | TG346 | 4h 25m | DETAILS,2026-02-02T15:36:34.828916
2026-11-02,BKK,arrival,06:10,MUC Munich,TG925,TG,10h 35m,06:10 | Thai Airways | MUC Munich | TG925 | 10h 35m | DETAILS,2026-02-02T15:36:34.923444
2026-11-02,BKK,arrival,06:10,ZRH Zurich,TG971,TG,10h 55m,06:10 | Thai Airways | ZRH Zurich | TG971 | 10h 55m | DETAILS,2026-02-02T15:36:35.018132
2026-11-02,BKK,arrival,06:15,DOH Doha,QR830,QR,6h 35m,06:15 | Qatar Airways | DOH Doha | QR830 | 6h 35m | DETAILS,2026-02-02T15:36:35.120250
2026-11-02,BKK,arrival,06:15,LHR London,TG911,TG,11h 25m,06:15 | Thai Airways | LHR London | TG911 | 11h 25m | DETAILS,2026-02-02T15:36:35.218876
2026-11-02,BKK,arrival,06:20,CPH Copenhagen,TG951,TG,10h 30m,06:20 | Thai Airways | CPH Copenhagen | TG951 | 10h 30m | DETAILS,2026-02-02T15:36:35.326852
2026-11-02,BKK,arrival,06:20,OSL Oslo,TG955,TG,11h 0m,06:20 | Thai Airways | OSL Oslo | TG955 | 11h 0m | DETAILS,2026-02-02T15:36:35.423843
2026-11-02,BKK,arrival,06:20,CMB Colombo,UL402,UL,3h 35m,06:20 | SriLankan Airlines | CMB Colombo | UL402 | 3h 35m | DETAILS,2026-02-02T15:36:35.523393
2026-11-02,BKK,arrival,06:25,BLR Bengaluru,TG326,TG,3h 45m,06:25 | Thai Airways | BLR Bengaluru | TG326 | 3h 45m | DETAILS,2026-02-02T15:36:35.627635
2026-11-02,BKK,arrival,06:25,FRA Frankfurt,TG921,TG,10h 40m,06:25 | Thai Airways | FRA Frankfurt | TG921 | 10h 40m | DETAILS,2026-02-02T15:36:35.732978
2026-11-02,BKK,arrival,06:30,HND Tokyo,NH877,NH,7h 5m,06:30 | ANA | HND Tokyo | NH877 | 7h 5m | DETAILS,2026-02-02T15:36:35.834703
2026-11-02,BKK,arrival,06:30,HYD Hyderabad,TG330,TG,3h 30m,06:30 | Thai Airways | HYD Hyderabad | TG330 | 3h 30m | DETAILS,2026-02-02T15:36:35.933917
2026-11-02,BKK,arrival,06:30,PVG Shanghai,VZ3525,VZ,5h 0m,06:30 | Vietjet Thailand | PVG Shanghai | VZ3525 | 5h 0m | DETAILS,2026-02-02T15:36:36.028018
2026-11-02,BKK,arrival,06:40,DOH Doha,QR838,QR,6h 35m,06:40 | Qatar Airways | DOH Doha | QR838 | 6h 35m | DETAILS,2026-02-02T15:36:36.130233
2026-11-02,BKK,arrival,06:40,BOM Mumbai,VZ761,VZ,4h 15m,06:40 | Vietjet Thailand | BOM Mumbai | VZ761 | 4h 15m | DETAILS,2026-02-02T15:36:36.230729
2026-11-02,BKK,arrival,06:45,MCT Muscat,WY817,WY,5h 40m,06:45 | Oman Air | MCT Muscat | WY817 | 5h 40m | DETAILS,2026-02-02T15:36:36.324180
2026-11-02,BKK,arrival,06:50,AMD Ahmedabad,TG344,TG,4h 15m,06:50 | Thai Airways | AMD Ahmedabad | TG344 | 4h 15m | DETAILS,2026-02-02T15:36:36.429462
2026-11-02,BKK,arrival,07:10,AUH Abu Dhabi,EY402,EY,6h 15m,07:10 | Etihad | AUH Abu Dhabi | EY402 | 6h 15m | DETAILS,2026-02-02T15:36:36.527433
2026-11-02,BKK,arrival,07:10,SHJ Sharjah,G9821,G9,6h 15m,07:10 | Air Arabia | SHJ Sharjah | G9821 | 6h 15m | DETAILS,2026-02-02T15:36:36.631438
2026-11-02,BKK,arrival,07:20,CPH Copenhagen,SK975,SK,11h 0m,07:20 | SAS | CPH Copenhagen | SK975 | 11h 0m | DETAILS,2026-02-02T15:36:36.743788
2026-11-02,BKK,arrival,07:30,CDG Paris,AF196,AF,11h 20m,07:30 | Air France | CDG Paris | AF196 | 11h 20m | DETAILS,2026-02-02T15:36:36.834997
2026-11-02,BKK,arrival,07:35,DXB Dubai,EK374,EK,6h 0m,07:35 | Emirates | DXB Dubai | EK374 | 6h 0m | DETAILS,2026-02-02T15:36:36.929852
2026-11-02,BKK,arrival,07:40,NOU Noumea,SB500,SB,10h 10m,07:40 | Aircalin | NOU Noumea | SB500 | 10h 10m | DETAILS,2026-02-02T15:36:37.029282
2026-11-02,BKK,arrival,07:50,DEL Delhi,AI2336,AI,4h 20m,07:50 | Air India | DEL Delhi | AI2336 | 4h 20m | DETAILS,2026-02-02T15:36:37.125434
2026-11-02,BKK,arrival,07:55,CNX Chiang Mai,VZ2105,VZ,1h 20m,07:55 | Vietjet Thailand | CNX Chiang Mai | VZ2105 | 1h 20m | DETAILS,2026-02-02T15:36:37.223740
2026-11-02,BKK,arrival,08:10,FCO Rome,AZ758,AZ,11h 0m,08:10 | ITA Airways | FCO Rome | AZ758 | 11h 0m | DETAILS,2026-02-02T15:36:37.339111
2026-11-02,BKK,arrival,08:15,USM Koh Samui,PG102,PG,1h 15m,08:15 | Bangkok Airways | USM Koh Samui | PG102 | 1h 15m | DETAILS,2026-02-02T15:36:37.434597
2026-11-02,BKK,arrival,08:15,SIN Singapore,TR608,TR,2h 35m,08:15 | Scoot | SIN Singapore | TR608 | 2h 35m | DETAILS,2026-02-02T15:36:37.529835
2026-11-02,BKK,arrival,08:20,CAN Guangzhou,9C8893,9C,3h 5m,08:20 | Spring Airlines | CAN Guangzhou | 9C8893 | 3h 5m | DETAILS,2026-02-02T15:36:37.640185
2026-11-02,BKK,arrival,08:20,SVO Moscow,SU270,SU,8h 55m,08:20 | Aeroflot | SVO Moscow | SU270 | 8h 55m | DETAILS,2026-02-02T15:36:37.735949
2026-11-02,BKK,arrival,08:25,SIN Singapore,SQ706,SQ,2h 25m,08:25 | Singapore Airlines | SIN Singapore | SQ706 | 2h 25m | DETAILS,2026-02-02T15:36:37.833047
2026-11-02,BKK,arrival,08:25,BOM Mumbai,TG352,TG,4h 15m,08:25 | Thai Airways | BOM Mumbai | TG352 | 4h 15m | DETAILS,2026-02-02T15:36:37.979553
2026-11-02,BKK,arrival,08:35,RGN Yangon,UB19,UB,1h 25m,08:35 | Myanmar National Airlines | RGN Yangon | UB19 | 1h 25m | DETAILS,2026-02-02T15:36:38.085633
2026-11-02,BKK,arrival,08:40,IST Istanbul,TK64,TK,8h 55m,08:40 | Turkish Airlines | IST Istanbul | TK64 | 8h 55m | DETAILS,2026-02-02T15:36:38.185754
2026-11-02,BKK,arrival,08:50,USM Koh Samui,PG110,PG,1h 35m,08:50 | Bangkok Airways | USM Koh Samui | PG110 | 1h 35m | DETAILS,2026-02-02T15:36:38.307892
2026-11-02,BKK,arrival,08:50,PEN Penang,TG426,TG,1h 45m,08:50 | Thai Airways | PEN Penang | TG426 | 1h 45m | DETAILS,2026-02-02T15:36:38.491337
2026-11-02,BKK,arrival,08:55,VTE Vientiane,QV441,QV,1h 15m,08:55 | Lao Airlines | VTE Vientiane | QV441 | 1h 15m | DETAILS,2026-02-02T15:36:38.585396
2026-11-02,BKK,arrival,09:00,DEL Delhi,TG332,TG,4h 0m,09:00 | Thai Airways | DEL Delhi | TG332 | 4h 0m | DETAILS,2026-02-02T15:36:38.685246
2026-11-02,BKK,arrival,09:10,BLR Bengaluru,6E1055,6E,3h 55m,09:10 | IndiGo | BLR Bengaluru | 6E1055 | 3h 55m | DETAILS,2026-02-02T15:36:38.798402
2026-11-02,BKK,arrival,09:10,USM Koh Samui,PG104,PG,1h 15m,09:10 | Bangkok Airways | USM Koh Samui | PG104 | 1h 15m | DETAILS,2026-02-02T15:36:39.003458
2026-11-02,BKK,arrival,09:15,RGN Yangon,8M335,8M,1h 20m,09:15 | MAI | RGN Yangon | 8M335 | 1h 20m | DETAILS,2026-02-02T15:36:39.151901
2026-11-02,BKK,arrival,09:15,CDG Paris,AF198,AF,11h 10m,09:15 | Air France | CDG Paris | AF198 | 11h 10m | DETAILS,2026-02-02T15:36:39.305667
2026-11-02,BKK,arrival,09:15,NST Nakhon Si Thammarat,VZ331,VZ,1h 15m,09:15 | Vietjet Thailand | NST Nakhon Si Thammarat | VZ331 | 1h 15m | DETAILS,2026-02-02T15:36:39.459477
2026-11-02,BKK,arrival,09:20,BAH Bahrain,GF152,GF,6h 35m,09:20 | Gulf Air | BAH Bahrain | GF152 | 6h 35m | DETAILS,2026-02-02T15:36:39.611133
2026-11-02,BKK,arrival,09:20,HKT Phuket,PG270,PG,1h 35m,09:20 | Bangkok Airways | HKT Phuket | PG270 | 1h 35m | DETAILS,2026-02-02T15:36:39.776967
2026-11-02,BKK,arrival,09:25,KKC Khon Kaen,TG41,TG,1h 0m,09:25 | Thai Airways | KKC Khon Kaen | TG41 | 1h 0m | DETAILS,2026-02-02T15:36:39.938993
2026-11-02,BKK,arrival,09:30,KTI Phnom Penh,K6722,K6,1h 10m,09:30 | Air Cambodia | KTI Phnom Penh | K6722 | 1h 10m | DETAILS,2026-02-02T15:36:40.076975
2026-11-02,BKK,arrival,09:35,MFM Macau,NX996,NX,2h 55m,09:35 | Air Macau | MFM Macau | NX996 | 2h 55m | DETAILS,2026-02-02T15:36:40.210381
2026-11-02,BKK,arrival,09:35,SIN Singapore,TG402,TG,2h 20m,09:35 | Thai Airways | SIN Singapore | TG402 | 2h 20m | DETAILS,2026-02-02T15:36:40.339204
2026-11-02,BKK,arrival,09:35,UTH Udon Thani,TG3,TG,1h 5m,09:35 | Thai Airways | UTH Udon Thani | TG3 | 1h 5m | DETAILS,2026-02-02T15:36:40.477534
2026-11-02,BKK,arrival,09:40,LPQ Luang Prabang,QV633,QV,2h 0m,09:40 | Lao Airlines | LPQ Luang Prabang | QV633 | 2h 0m | DETAILS,2026-02-02T15:36:40.604022
2026-11-02,BKK,arrival,09:40,HKG Hong Kong,TG603,TG,2h 45m,09:40 | Thai Airways | HKG Hong Kong | TG603 | 2h 45m | DETAILS,2026-02-02T15:36:40.739136
2026-11-02,BKK,arrival,09:45,USM Koh Samui,PG106,PG,1h 15m,09:45 | Bangkok Airways | USM Koh Samui | PG106 | 1h 15m | DETAILS,2026-02-02T15:36:40.866677
2026-11-02,BKK,arrival,09:45,UBP Ubon Ratchathani,TG21,TG,1h 5m,09:45 | Thai Airways | UBP Ubon Ratchathani | TG21 | 1h 5m | DETAILS,2026-02-02T15:36:41.008926
2026-11-02,BKK,arrival,09:45,KKC Khon Kaen,VZ211,VZ,1h 5m,09:45 | Vietjet Thailand | KKC Khon Kaen | VZ211 | 1h 5m | DETAILS,2026-02-02T15:36:42.719013
2026-11-02,BKK,arrival,09:50,BOM Mumbai,6E1051,6E,4h 25m,09:50 | IndiGo | BOM Mumbai | 6E1051 | 4h 25m | DETAILS,2026-02-02T15:36:42.925955
2026-11-02,BKK,arrival,09:50,VIE Vienna,BR62,BR,9h 55m,09:50 | EVA Air | VIE Vienna | BR62 | 9h 55m | DETAILS,2026-02-02T15:36:43.046633
2026-11-02,BKK,arrival,09:50,TPE Taipei,CI833,CI,3h 50m,09:50 | China Airlines | TPE Taipei | CI833 | 3h 50m | DETAILS,2026-02-02T15:36:43.188253
2026-11-02,BKK,arrival,09:50,UTH Udon Thani,FD4351,FD,1h 10m,09:50 | Thai AirAsia | UTH Udon Thani | FD4351 | 1h 10m | DETAILS,2026-02-02T15:36:43.315340
2026-11-02,BKK,arrival,09:50,NNG Nanning,GX8909,GX,2h 20m,09:50 | GX Airlines | NNG Nanning | GX8909 | 2h 20m | DETAILS,2026-02-02T15:36:43.462473
2026-11-02,BKK,arrival,09:55,HKG Hong Kong,UO704,UO,3h 5m,09:55 | HK Express | HKG Hong Kong | UO704 | 3h 5m | DETAILS,2026-02-02T15:36:43.615008
2026-11-02,BKK,arrival,09:55,CEI Chiang Rai,VZ131,VZ,1h 25m,09:55 | Vietjet Thailand | CEI Chiang Rai | VZ131 | 1h 25m | DETAILS,2026-02-02T15:36:43.725266
2026-11-02,BKK,arrival,09:55,CNX Chiang Mai,VZ101,VZ,1h 20m,09:55 | Vietjet Thailand | CNX Chiang Mai | VZ101 | 1h 20m | DETAILS,2026-02-02T15:36:43.820157
2026-11-02,BKK,arrival,10:00,MNL Manila,5J929,5J,3h 40m,10:00 | Cebu Pacific | MNL Manila | 5J929 | 3h 40m | DETAILS,2026-02-02T15:36:43.978151
2026-11-02,BKK,arrival,10:00,CEI Chiang Rai,FD4151,FD,1h 20m,10:00 | Thai AirAsia | CEI Chiang Rai | FD4151 | 1h 20m | DETAILS,2026-02-02T15:36:44.843012
2026-11-02,BKK,arrival,10:00,KBV Krabi,FD4403,FD,1h 25m,10:00 | Thai AirAsia | KBV Krabi | FD4403 | 1h 25m | DETAILS,2026-02-02T15:36:45.048701
2026-11-02,BKK,arrival,10:05,HAK Haikou,HU7939,HU,2h 25m,10:05 | Hainan Airlines | HAK Haikou | HU7939 | 2h 25m | DETAILS,2026-02-02T15:36:45.206884
2026-11-02,BKK,arrival,10:05,AMS Amsterdam,KL843,KL,11h 5m,10:05 | KLM | AMS Amsterdam | KL843 | 11h 5m | DETAILS,2026-02-02T15:36:45.309061
2026-11-02,BKK,arrival,10:10,CAN Guangzhou,CZ357,CZ,3h 5m,10:10 | China Southern | CAN Guangzhou | CZ357 | 3h 5m | DETAILS,2026-02-02T15:36:45.400906
2026-11-02,BKK,arrival,10:10,THS Sukhothai,PG212,PG,1h 20m,10:10 | Bangkok Airways | THS Sukhothai | PG212 | 1h 20m | DETAILS,2026-02-02T15:36:45.496170
2026-11-02,BKK,arrival,10:15,KUL Kuala Lumpur,MH784,MH,2h 15m,10:15 | Malaysia Airlines | KUL Kuala Lumpur | MH784 | 2h 15m | DETAILS,2026-02-02T15:36:45.595509
2026-11-02,BKK,arrival,10:15,SGN Ho Chi Minh City,VN601,VN,1h 35m,10:15 | Vietnam Airlines | SGN Ho Chi Minh City | VN601 | 1h 35m | DETAILS,2026-02-02T15:36:45.694166
2026-11-02,BKK,arrival,10:20,MDL Mandalay,8M337,8M,1h 50m,10:20 | MAI | MDL Mandalay | 8M337 | 1h 50m | DETAILS,2026-02-02T15:36:45.844459
2026-11-02,BKK,arrival,10:20,HDY Hat Yai,TG260,TG,1h 35m,10:20 | Thai Airways | HDY Hat Yai | TG260 | 1h 35m | DETAILS,2026-02-02T15:36:45.957914
2026-11-02,BKK,arrival,10:25,HKT Phuket,VZ315,VZ,1h 30m,10:25 | Vietjet Thailand | HKT Phuket | VZ315 | 1h 30m | DETAILS,2026-02-02T15:36:46.056158
2026-11-02,BKK,arrival,10:25,KBV Krabi,VZ341,VZ,1h 25m,10:25 | Vietjet Thailand | KBV Krabi | VZ341 | 1h 25m | DETAILS,2026-02-02T15:36:46.148657
2026-11-02,BKK,arrival,10:25,LGW London,Z0791,Z0,11h 15m,10:25 | Norse Atlantic UK | LGW London | Z0791 | 11h 15m | DETAILS,2026-02-02T15:36:46.256711
2026-11-02,BKK,arrival,10:30,SHJ Sharjah,G9823,G9,6h 15m,10:30 | Air Arabia | SHJ Sharjah | G9823 | 6h 15m | DETAILS,2026-02-02T15:36:46.359610
2026-11-02,BKK,arrival,10:30,KTI Phnom Penh,KR701,KR,1h 15m,10:30 | Cambodia Airways | KTI Phnom Penh | KR701 | 1h 15m | DETAILS,2026-02-02T15:36:46.468827
2026-11-02,BKK,arrival,10:30,USM Koh Samui,PG108,PG,1h 30m,10:30 | Bangkok Airways | USM Koh Samui | PG108 | 1h 30m | DETAILS,2026-02-02T15:36:46.595065
2026-11-02,BKK,arrival,10:35,KWI Kuwait,KU411,KU,6h 40m,10:35 | Kuwait Airways | KWI Kuwait | KU411 | 6h 40m | DETAILS,2026-02-02T15:36:46.697940
2026-11-02,BKK,arrival,10:35,USM Koh Samui,PG122,PG,1h 15m,10:35 | Bangkok Airways | USM Koh Samui | PG122 | 1h 15m | DETAILS,2026-02-02T15:36:46.819002
2026-11-02,BKK,arrival,10:35,TPE Taipei,TG637,TG,3h 55m,10:35 | Thai Airways | TPE Taipei | TG637 | 3h 55m | DETAILS,2026-02-02T15:36:46.926628
2026-11-02,BKK,arrival,10:40,CKG Chongqing,HU423,HU,3h 35m,10:40 | Hainan Airlines | CKG Chongqing | HU423 | 3h 35m | DETAILS,2026-02-02T15:36:47.044054
2026-11-02,BKK,arrival,10:40,ARN Stockholm,N0191,N0,10h 55m,10:40 | Norse | ARN Stockholm | N0191 | 10h 55m | DETAILS,2026-02-02T15:36:47.164540
2026-11-02,BKK,arrival,10:40,TDX Trat,PG302,PG,1h 0m,10:40 | Bangkok Airways | TDX Trat | PG302 | 1h 0m | DETAILS,2026-02-02T15:36:47.271463
2026-11-02,BKK,arrival,10:40,HDY Hat Yai,VZ321,VZ,1h 30m,10:40 | Vietjet Thailand | HDY Hat Yai | VZ321 | 1h 30m | DETAILS,2026-02-02T15:36:47.376428
2026-11-02,BKK,arrival,10:45,PVG Shanghai,9C8891,9C,4h 50m,10:45 | Spring Airlines | PVG Shanghai | 9C8891 | 4h 50m | DETAILS,2026-02-02T15:36:47.481573
2026-11-02,BKK,arrival,10:45,URT Surat Thani,FD4213,FD,1h 15m,10:45 | Thai AirAsia | URT Surat Thani | FD4213 | 1h 15m | DETAILS,2026-02-02T15:36:47.590862
2026-11-02,BKK,arrival,10:45,ZRH Zurich,LX180,LX,10h 45m,10:45 | SWISS | ZRH Zurich | LX180 | 10h 45m | DETAILS,2026-02-02T15:36:47.694317
2026-11-02,BKK,arrival,10:45,SGN Ho Chi Minh City,VJ801,VJ,1h 30m,10:45 | VietJet | SGN Ho Chi Minh City | VJ801 | 1h 30m | DETAILS,2026-02-02T15:36:47.810907
2026-11-02,BKK,arrival,10:50,CNX Chiang Mai,TG103,TG,1h 25m,10:50 | Thai Airways | CNX Chiang Mai | TG103 | 1h 25m | DETAILS,2026-02-02T15:36:47.911087
2026-11-02,BKK,arrival,10:50,KBV Krabi,TG242,TG,1h 25m,10:50 | Thai Airways | KBV Krabi | TG242 | 1h 25m | DETAILS,2026-02-02T15:36:48.018195
2026-11-02,BKK,arrival,10:50,SIN Singapore,TR606,TR,2h 30m,10:50 | Scoot | SIN Singapore | TR606 | 2h 30m | DETAILS,2026-02-02T15:36:48.114722
2026-11-02,BKK,arrival,10:55,SAI Siem Reap,TG589,TG,1h 5m,10:55 | Thai Airways | SAI Siem Reap | TG589 | 1h 5m | DETAILS,2026-02-02T15:36:48.217999
2026-11-02,BKK,arrival,11:00,CAN Guangzhou,9C7419,9C,3h 0m,11:00 | Spring Airlines | CAN Guangzhou | 9C7419 | 3h 0m | DETAILS,2026-02-02T15:36:48.316285
2026-11-02,BKK,arrival,11:00,KBV Krabi,PG262,PG,1h 25m,11:00 | Bangkok Airways | KBV Krabi | PG262 | 1h 25m | DETAILS,2026-02-02T15:36:48.415866
2026-11-02,BKK,arrival,11:00,SIN Singapore,SQ708,SQ,2h 45m,11:00 | Singapore Airlines | SIN Singapore | SQ708 | 2h 45m | DETAILS,2026-02-02T15:36:48.577130
2026-11-02,BKK,arrival,11:05,KTI Phnom Penh,TG587,TG,1h 20m,11:05 | Thai Airways | KTI Phnom Penh | TG587 | 1h 20m | DETAILS,2026-02-02T15:36:48.788007
2026-11-02,BKK,arrival,11:10,TPE Taipei,BR67,BR,4h 5m,11:10 | EVA Air | TPE Taipei | BR67 | 4h 5m | DETAILS,2026-02-02T15:36:48.932809
2026-11-02,BKK,arrival,11:10,SZX Shenzhen,CZ8075,CZ,3h 10m,11:10 | China Southern | SZX Shenzhen | CZ8075 | 3h 10m | DETAILS,2026-02-02T15:36:49.078494
2026-11-02,BKK,arrival,11:10,IKT Irkutsk,S76307,S7,6h 20m,11:10 | S7 Airlines | IKT Irkutsk | S76307 | 6h 20m | DETAILS,2026-02-02T15:36:49.247046
2026-11-02,BKK,arrival,11:10,SZX Shenzhen,ZH309,ZH,3h 0m,11:10 | Shenzhen Airlines | SZX Shenzhen | ZH309 | 3h 0m | DETAILS,2026-02-02T15:36:49.415720
2026-11-02,BKK,arrival,11:15,HKG Hong Kong,CX717,CX,3h 5m,11:15 | Cathay Pacific | HKG Hong Kong | CX717 | 3h 5m | DETAILS,2026-02-02T15:36:49.771371
2026-11-02,BKK,arrival,11:15,XMN Xiamen,MF853,MF,3h 35m,11:15 | XiamenAir | XMN Xiamen | MF853 | 3h 35m | DETAILS,2026-02-02T15:36:53.207942
2026-11-02,BKK,arrival,11:15,ICN Seoul,OZ743,OZ,6h 5m,11:15 | Asiana | ICN Seoul | OZ743 | 6h 5m | DETAILS,2026-02-02T15:36:54.374966
2026-11-02,BKK,arrival,11:15,USM Koh Samui,PG124,PG,1h 15m,11:15 | Bangkok Airways | USM Koh Samui | PG124 | 1h 15m | DETAILS,2026-02-02T15:36:54.637048
2026-11-02,BKK,arrival,11:20,SAI Siem Reap,PG924,PG,1h 25m,11:20 | Bangkok Airways | SAI Siem Reap | PG924 | 1h 25m | DETAILS,2026-02-02T15:36:54.836602
2026-11-02,BKK,arrival,11:20,HKT Phuket,TG202,TG,1h 30m,11:20 | Thai Airways | HKT Phuket | TG202 | 1h 30m | DETAILS,2026-02-02T15:36:55.133407
2026-11-02,BKK,arrival,11:20,HAN Hanoi,VN611,VN,2h 5m,11:20 | Vietnam Airlines | HAN Hanoi | VN611 | 2h 5m | DETAILS,2026-02-02T15:36:55.366051
2026-11-02,BKK,arrival,11:25,CAN Guangzhou,CZ8079,CZ,3h 10m,11:25 | China Southern | CAN Guangzhou | CZ8079 | 3h 10m | DETAILS,2026-02-02T15:36:55.594058
2026-11-02,BKK,arrival,11:25,HKG Hong Kong,UA820,UA,3h 5m,11:25 | United | HKG Hong Kong | UA820 | 3h 5m | DETAILS,2026-02-02T15:36:55.803913
2026-11-02,BKK,arrival,11:25,UTH Udon Thani,VZ201,VZ,1h 15m,11:25 | Vietjet Thailand | UTH Udon Thani | VZ201 | 1h 15m | DETAILS,2026-02-02T15:36:56.187485
2026-11-02,BKK,arrival,11:30,TPE Taipei,BR211,BR,4h 5m,11:30 | EVA Air | TPE Taipei | BR211 | 4h 5m | DETAILS,2026-02-02T15:36:58.680235
2026-11-02,BKK,arrival,11:35,HKT Phuket,FD4125,FD,1h 35m,11:35 | Thai AirAsia | HKT Phuket | FD4125 | 1h 35m | DETAILS,2026-02-02T15:36:59.055194
2026-11-02,BKK,arrival,11:35,CNX Chiang Mai,PG216,PG,1h 25m,11:35 | Bangkok Airways | CNX Chiang Mai | PG216 | 1h 25m | DETAILS,2026-02-02T15:36:59.373816
2026-11-02,BKK,arrival,11:40,SGN Ho Chi Minh City,TG551,TG,1h 25m,11:40 | Thai Airways | SGN Ho Chi Minh City | TG551 | 1h 25m | DETAILS,2026-02-02T15:36:59.550995
2026-11-02,BKK,arrival,11:40,IST Istanbul,TK52,TK,9h 25m,11:40 | Turkish Airlines | IST Istanbul | TK52 | 9h 25m | DETAILS,2026-02-02T15:36:59.659985
2026-11-02,BKK,arrival,11:40,YCU Yuncheng,ZH281,ZH,4h 25m,11:40 | Shenzhen Airlines | YCU Yuncheng | ZH281 | 4h 25m | DETAILS,2026-02-02T15:36:59.797158
2026-11-02,BKK,arrival,11:45,AUH Abu Dhabi,EY404,EY,6h 25m,11:45 | Etihad | AUH Abu Dhabi | EY404 | 6h 25m | DETAILS,2026-02-02T15:36:59.918573
2026-11-02,BKK,arrival,11:45,DOH Doha,QR832,QR,6h 35m,11:45 | Qatar Airways | DOH Doha | QR832 | 6h 35m | DETAILS,2026-02-02T15:37:00.062175
